11,1073,4.0,1231677094
11,1089,3.5,1231677184
11,1127,3.5,1231677287
11,1265,2.5,1231677102
11,1270,3.0,1231677026
11,1276,3.0,1231675786
11,1370,3.5,1231677340
11,1527,3.5,1231677151
11,1573,3.5,1231677261
11,1721,4.0,1231677086
11,1923,4.0,1231677156
11,2028,4.0,1231677061
11,2054,2.5,1231677276
11,2571,3.0,1231677021
11,2959,2.5,1231676159
11,3408,4.0,1231677321
11,3409,4.0,1231683195
11,3440,3.0,1231674951
11,3513,3.5,1231674869
11,3555,4.0,1231674770
11,3578,4.0,1231676542
11,3977,3.0,1231677315
11,4022,3.5,1231677298
11,4027,3.5,1231677293
11,4036,1.0,1231674899
11,4052,3.5,1231674934
11,4226,2.5,1231676574
11,4238,3.5,1231674880
11,4878,2.0,1231676641
11,4963,3.5,1231677256
11,4973,4.5,1231676764
11,4993,4.0,1231677113
11,4995,4.0,1231677609
11,5064,4.5,1231676523
11,5418,3.5,1231676532
11,5952,4.0,1231677134
11,5989,4.0,1231676517
11,6058,3.5,1231683242
12,1,4.0,943912205
12,16,4.0,943913329
12,17,4.0,943911191
12,29,5.0,943913115
12,32,2.0,943911150
12,34,5.0,943913044
12,36,3.0,943911325
12,47,5.0,943912317
12,50,5.0,943911078
12,73,2.0,943910885
12,82,4.0,943911115
12,97,4.0,943911285
12,123,5.0,943912719
12,125,5.0,943912278
12,150,5.0,943913006
12,155,1.0,943912539
12,157,1.0,943910494
12,160,1.0,943910494
12,162,4.0,943911613
12,175,5.0,943911842
12,176,4.0,943912719
12,194,5.0,943912278
12,198,1.0,943912496
12,223,5.0,943912206
12,232,4.0,943912719
12,235,5.0,943912641
12,246,5.0,943911577
12,247,5.0,943911191
12,260,5.0,943911397
12,273,3.0,943912539
12,290,5.0,943912122
12,293,4.0,943911115
12,296,5.0,943911078
12,301,2.0,943910918
12,307,5.0,943912613
12,309,4.0,943911542
12,318,4.0,943911325
12,322,5.0,943912871
12,334,3.0,943911435
12,337,4.0,943912353
12,348,4.0,943912353
12,356,3.0,943911746
12,363,4.0,943911700
12,373,5.0,943912931
12,441,4.0,943910445
12,446,5.0,943910409
12,457,3.0,943912317
12,475,3.0,943912803
12,492,4.0,943910623
12,497,4.0,943912013
12,501,5.0,943911397
12,523,3.0,943910758
12,527,5.0,943911078
12,529,4.0,943911285
12,535,4.0,943912396
12,541,4.0,943911613
12,549,5.0,943912122
12,555,3.0,943911790
12,568,3.0,943911700
12,581,5.0,943911363
12,589,3.0,943911435
12,590,4.0,943913081
12,593,4.0,943910843
12,595,3.0,943912679
12,608,5.0,943910957
12,728,4.0,943911876
12,735,5.0,943912679
12,750,5.0,943912476
12,759,5.0,943911542
12,778,5.0,943910587
12,800,5.0,943910843
12,858,4.0,943911790
12,866,3.0,943911790
12,899,3.0,943911115
12,903,5.0,943912049
12,904,4.0,943911078
12,912,5.0,943910957
12,916,4.0,943911700
12,926,4.0,943911285
12,940,3.0,943911700
12,953,4.0,943911652
12,969,3.0,943911325
12,994,5.0,943911191
12,1023,5.0,943912166
12,1036,4.0,943912396
12,1041,4.0,943911501
12,1059,4.0,943912317
12,1060,4.0,943911910
12,1079,5.0,943911910
12,1080,5.0,943911285
12,1086,4.0,943911746
12,1089,5.0,943911910
12,1111,5.0,943911240
12,1120,3.0,943912080
12,1132,4.0,943911285
12,1136,5.0,943911285
12,1147,5.0,943912613
12,1148,5.0,943911078
12,1172,5.0,943910843
12,1177,4.0,943911947
12,1184,5.0,943912166
12,1185,4.0,943913115
12,1192,5.0,943912317
12,1193,5.0,943911842
12,1196,4.0,943911947
12,1197,5.0,943911613
12,1198,4.0,943910843
12,1199,5.0,943910843
12,1206,4.0,943911542
12,1207,4.0,943910843
12,1208,4.0,943911790
12,1211,5.0,943910349
12,1213,4.0,943911151
12,1214,2.0,943910987
12,1216,5.0,943911746
12,1217,5.0,943912476
12,1219,3.0,943911325
12,1221,4.0,943910843
12,1224,4.0,943910957
12,1225,5.0,943911542
12,1230,4.0,943910987
12,1233,4.0,943911501
12,1234,4.0,943911577
12,1240,4.0,943911613
12,1242,4.0,943912166
12,1245,4.0,943911746
12,1246,5.0,943912834
12,1263,4.0,943911700
12,1264,4.0,943911501
12,1270,2.0,943912166
12,1273,5.0,943911577
12,1277,4.0,943911240
12,1279,5.0,943910554
12,1280,5.0,943911910
12,1285,5.0,943911746
12,1289,5.0,943912353
12,1291,4.0,943911947
12,1293,4.0,943911542
12,1299,5.0,943911746
12,1354,5.0,943911285
12,1356,2.0,943910471
12,1357,3.0,943913044
12,1358,4.0,943911034
12,1394,5.0,943911078
12,1449,4.0,943912768
12,1499,1.0,943910522
12,1517,4.0,943910634
12,1537,5.0,943911842
12,1545,4.0,943910885
12,1552,1.0,943910471
12,1584,3.0,943910445
12,1587,1.0,943910445
12,1610,4.0,943913115
12,1617,5.0,943912834
12,1625,4.0,943912931
12,1635,4.0,943912641
12,1639,5.0,943911501
12,1641,3.0,943911842
12,1643,4.0,943911034
12,1648,5.0,943912719
12,1658,1.0,943910885
12,1672,2.0,943913081
12,1673,3.0,943911652
12,1674,4.0,943913329
12,1678,5.0,943911700
12,1682,4.0,943911240
12,1683,4.0,943910349
12,1684,3.0,943911034
12,1701,3.0,943910445
12,1704,4.0,943912317
12,1719,5.0,943912978
12,1721,2.0,943911435
12,1730,4.0,943911363
12,1784,3.0,943911435
12,1794,4.0,943910987
12,1799,5.0,943912679
12,1834,3.0,943911397
12,1836,4.0,943911652
12,1883,4.0,943911115
12,1892,1.0,943912013
12,1914,5.0,943911325
12,1923,2.0,943912049
12,1952,4.0,943912122
12,1954,2.0,943912317
12,1957,4.0,943911363
12,1960,5.0,943912396
12,1961,3.0,943911150
12,1962,4.0,943912049
12,2020,5.0,943911325
12,2028,5.0,943910918
12,2064,4.0,943912768
12,2081,4.0,943912237
12,2095,4.0,943911542
12,2108,4.0,943911034
12,2136,5.0,943911435
12,2144,2.0,943911285
12,2150,3.0,943911909
12,2160,4.0,943911397
12,2174,3.0,943911577
12,2193,3.0,943911700
12,2194,3.0,943911947
12,2243,5.0,943912768
12,2248,5.0,943911790
12,2252,3.0,943911034
12,2263,1.0,943913365
12,2266,1.0,943911790
12,2268,3.0,943911700
12,2291,4.0,943911240
12,2294,2.0,943911842
12,2302,5.0,943912896
12,2312,4.0,943912871
12,2331,4.0,943911947
12,2333,4.0,943912803
12,2348,4.0,943912679
12,2355,4.0,943912871
12,2363,2.0,943912613
12,2391,5.0,943911363
12,2394,2.0,943910885
12,2416,1.0,943911115
12,2419,2.0,943913365
12,2431,2.0,943911842
12,2520,1.0,943912396
12,2542,5.0,943911397
12,2571,5.0,943911436
12,2572,4.0,944342904
12,2580,5.0,943910885
12,2628,3.0,943911501
12,2657,5.0,943911435
12,2692,5.0,943912871
12,2702,4.0,943911947
12,2716,3.0,943910957
12,2739,4.0,943912679
12,2762,3.0,943911842
12,2791,1.0,943911115
12,2797,3.0,943912719
12,2840,1.0,943910098
12,2841,3.0,944342803
12,2858,5.0,943910033
12,2871,4.0,943911191
12,2916,4.0,943912353
12,2985,2.0,943911909
12,2987,2.0,943911034
12,2997,5.0,943910033
12,3052,5.0,944342864
12,3077,4.0,943910033
12,3079,4.0,943910122
12,3100,3.0,943912803
12,4424,3.0,943910409
13,1911,2.0,1348788885
13,1965,3.5,1348788909
13,2116,4.5,1348788935
13,2431,3.0,1348788914
13,3258,2.5,1348789009
13,3444,1.5,1348789109
14,293,2.0,1488224496
14,318,2.5,1488224438
14,2571,4.5,1488224459
14,2959,3.0,1488224441
15,6,4.0,1346008202
15,107,3.5,1346002224
15,135,0.5,1346002251
15,260,1.5,1346002451
15,293,5.0,1346008164
15,296,4.5,1346009478
15,348,1.5,1346002171
15,349,3.5,1346008794
15,362,4.0,1346002144
15,441,3.0,1346002147
15,531,2.5,1346002151
15,541,4.5,1346002463
15,555,4.0,1346008005
15,589,3.5,1346008344
15,599,5.0,1346002553
15,608,5.0,1346009462
15,733,2.0,1346008746
15,745,4.0,1346009522
15,750,5.0,1346009420
15,778,4.5,1346009442
15,838,0.5,1346002157
15,969,5.0,1346009466
15,1036,4.5,1346008222
15,1079,5.0,1346009498
15,1080,5.0,1346009470
15,1093,1.5,1346002165
15,1148,4.5,1346009490
15,1188,3.0,1346002181
15,1196,1.0,1346002455
15,1197,4.5,1346008342
15,1198,4.0,1346002443
15,1200,5.0,1346008166
15,1201,5.0,1346008102
15,1208,4.5,1346002438
15,1209,3.5,1346007984
15,1214,5.0,1346002464
15,1220,3.5,1346008329
15,1223,4.0,1346002186
15,1233,4.0,1346008114
15,1234,4.5,1346009472
15,1240,4.0,1346008191
15,1249,3.5,1346008150
15,1261,4.0,1346008003
15,1262,4.0,1346008106
15,1265,5.0,1346009494
15,1272,5.0,1346002168
15,1278,5.0,1346002456
15,1287,3.0,1346008215
15,1291,3.0,1346008385
15,1303,5.0,1346002580
15,1304,4.5,1346008100
15,1321,3.5,1346002189
15,1378,1.0,1346002231
15,1387,5.0,1346002459
15,1394,5.0,1346009414
15,1396,1.0,1346009161
15,1408,5.0,1346008714
15,1527,5.0,1346008016
15,1580,3.5,1346009439
15,1610,4.5,1346008412
15,1732,5.0,1346009426
15,1784,4.0,1346009513
15,1831,0.5,1346002195
15,1884,4.0,1346009349
15,1953,4.5,1346007946
15,1954,4.0,1346008211
15,1960,4.0,1346002241
15,2028,4.0,1346008206
15,2072,2.5,1346002349
15,2108,1.0,1346002249
15,2194,3.0,1346008176
15,2300,3.5,1346009246
15,2401,4.5,1346008664
15,2502,5.0,1346009531
15,2529,2.5,1346008064
15,2542,4.5,1346009492
15,2571,4.0,1346008239
15,2692,4.5,1346008199
15,2716,3.5,1346008340
15,2728,3.0,1346008035
15,2797,3.5,1346009525
15,2871,4.0,1346002555
15,2918,3.0,1346016134
15,2944,4.5,1346008146
15,2947,2.5,1346008234
15,2951,4.5,1346008125
15,2959,4.0,1346002474
15,2997,4.0,1346009453
15,3030,5.0,1346002476
15,3037,4.5,1346002551
15,3066,4.0,1346008805
15,3112,3.5,1346002358
15,3252,3.0,1346002215
15,3265,4.0,1346008031
15,3267,3.5,1346009081
15,3275,2.5,1346007989
15,3361,3.0,1346002218
15,3362,5.0,1346009407
15,3384,4.0,1346008453
15,3481,4.0,1346009511
15,3504,4.5,1346009363
15,3507,4.5,1346009400
15,3508,5.0,1346002582
15,3527,4.5,1346008266
15,3555,0.5,1346002244
15,3578,4.0,1346008604
15,3654,2.0,1346007981
15,3671,5.0,1346016139
15,3681,4.5,1346008093
15,3703,2.5,1346002572
15,3836,4.0,1346008461
15,3868,3.5,1346002221
15,3996,4.0,1346008209
15,4011,4.0,1346009506
15,4027,5.0,1346009501
15,4262,5.0,1346008127
15,4327,4.0,1346002589
15,4855,4.5,1346008104
15,4881,4.0,1346009257
15,4886,4.0,1346009528
15,4973,4.5,1346009459
15,4979,5.0,1346009416
15,5010,2.0,1346008769
15,5060,5.0,1346009352
15,5418,4.5,1346008394
15,5445,3.5,1346008972
15,5782,5.0,1346008061
15,5899,4.5,1346008421
15,5903,2.5,1346008479
15,6016,5.0,1346002470
16,32,4.5,1485646263
16,50,5.0,1485650563
16,111,5.0,1485646062
16,198,4.5,1485646778
16,260,3.5,1485645737
16,296,5.0,1485646091
16,316,3.5,1485646752
16,318,5.0,1485645745
16,380,4.0,1485645954
16,480,4.5,1485649634
16,541,5.0,1485645886
16,589,5.0,1485645837
16,593,4.5,1485645876
16,924,5.0,1485646073
16,968,4.5,1485650425
16,1036,4.0,1485645842
16,1080,5.0,1485673003
16,1089,5.0,1485649797
16,1129,4.5,1485645951
16,1136,5.0,1485673012
16,1196,3.5,1485645741
16,1198,4.0,1485645743
16,1200,5.0,1485645838
16,1206,4.5,1485646100
16,1208,5.0,1485646065
16,1210,4.0,1485645751
16,1214,5.0,1485646112
16,1220,5.0,1485650493
16,1222,5.0,1485646044
16,1240,5.0,1485645853
16,1241,4.5,1485673046
16,1255,4.5,1485673183
16,1261,5.0,1485673042
16,1270,4.5,1485646494
16,1288,4.5,1485673002
16,1291,5.0,1485645756
16,1320,4.5,1485646001
16,1321,4.5,1485673061
16,1527,4.5,1485645898
16,1580,4.5,1485647186
16,1653,5.0,1485645991
16,1676,4.5,1485645995
16,1682,4.0,1485645891
16,1690,4.0,1485646808
16,1732,4.5,1485646130
16,1884,5.0,1485673051
16,1982,4.0,1485650447
16,2105,5.0,1485646298
16,2174,4.5,1485673069
16,2193,4.0,1485650431
16,2288,5.0,1485646095
16,2329,5.0,1485646042
16,2455,5.0,1485646478
16,2528,4.5,1485646907
16,2571,4.5,1485645749
16,2662,4.5,1485646424
16,2791,5.0,1485650498
16,2858,5.0,1485649804
16,2916,4.5,1485645919
16,2959,5.0,1485645873
16,2985,4.5,1485647033
16,2997,4.5,1485646116
16,3018,5.0,1485646907
16,3033,4.0,1485646436
16,3147,4.5,1485646152
16,3156,3.5,1485646767
16,3275,4.5,1485646102
16,3300,4.0,1485646493
16,3527,5.0,1485645906
16,3698,4.5,1485647155
16,3702,4.0,1485646181
16,3703,5.0,1485646919
16,3704,4.5,1485649630
16,3868,4.5,1485673049
16,3917,4.5,1485650413
16,4011,4.5,1485646088
16,4226,4.5,1485650594
16,4239,5.0,1485650478
16,4262,5.0,1485646090
16,4553,5.0,1485646300
16,4878,4.5,1485646047
16,4975,4.0,1485673119
16,4995,5.0,1485650434
16,5254,4.0,1485649655
16,5445,4.5,1485645999
16,5669,4.0,1485650653
16,5853,4.5,1485646932
16,5903,4.5,1485646503
16,5989,4.5,1485650475
16,6016,4.5,1485646040
16,6502,5.0,1485646163
16,6537,3.5,1485649693
16,6731,4.5,1485673180
17,356,5.0,1002811484
17,593,4.0,1002811207
17,597,5.0,1002811293
17,1089,4.0,1002811320
17,1753,3.0,1002811320
17,2109,4.0,1002811403
17,3210,4.0,1002811484
17,3987,3.0,1002811424
17,4020,4.0,1002811635
17,4023,5.0,1002811635
17,4143,4.0,1002811713
17,4149,2.0,1002811713
17,4155,3.0,1002811684
17,4159,3.0,1002811731
17,4161,4.0,1002811684
17,4226,4.0,1002811601
17,4228,2.0,1002811684
17,4239,4.0,1002811601
17,4247,3.0,1002811293
17,4265,5.0,1002811713
17,4270,2.0,1002811713
17,4310,3.0,1002811320
17,4718,4.0,1002811818
17,4745,2.0,1002811818
18,81,5.0,965665345
18,912,5.0,965665264
18,1193,5.0,965665345
18,1270,3.0,965665315
18,1295,5.0,965665315
18,3005,2.0,965665345
19,327,1.0,1321323149
19,481,2.5,1321323242
19,880,2.5,1321323246
19,1125,2.0,1321323233
19,1175,3.0,1321323208
19,1292,2.5,1321323223
19,1298,3.0,1321323217
19,1411,2.5,1321323206
19,2108,1.5,1321323180
19,2109,2.0,1321323166
19,2160,4.0,1321323153
19,2371,1.5,1321323197
19,2378,3.0,1321323236
19,2948,2.5,1321323170
19,3868,0.5,1321323175
20,1,4.0,1368361348
20,39,5.0,1492183739
20,150,4.0,1432292271
20,161,4.0,1419975922
20,216,3.5,1443037004
20,260,4.0,1367493792
20,296,4.5,1389542613
20,344,4.0,1457984514
20,345,4.5,1395875323
20,364,3.0,1437638364
20,367,4.0,1399364672
20,370,3.0,1383427672
20,410,5.0,1390830725
20,480,4.0,1383426827
20,520,4.5,1457984608
20,551,4.5,1422575315
20,588,5.0,1377794753
20,595,3.5,1419008449
20,741,4.0,1368361043
20,780,3.0,1432292261
20,858,4.5,1428911924
20,899,4.0,1422575407
20,908,4.0,1368360968
20,911,4.5,1441827098
20,912,5.0,1441464486
20,915,4.0,1458564945
20,919,4.0,1368360899
20,920,5.0,1460281505
20,936,3.5,1367490414
20,946,4.5,1422575354
20,1025,3.0,1422575595
20,1028,5.0,1441444348
20,1031,4.0,1399365099
20,1080,4.5,1368361221
20,1136,4.5,1367494173
20,1148,4.5,1367493785
20,1196,3.5,1459240846
20,1197,5.0,1367493929
20,1210,4.0,1431972498
20,1220,4.0,1422575479
20,1221,3.5,1438149944
20,1230,4.5,1415372596
20,1234,4.0,1437638152
20,1265,4.0,1368360762
20,1270,4.5,1368361180
20,1422,2.5,1395875535
20,1485,4.0,1427461780
20,1517,3.5,1383427072
20,1527,3.5,1427925360
20,1566,4.0,1432574941
20,1573,3.0,1437638287
20,1580,4.0,1436857187
20,1588,4.0,1395875521
20,1617,4.5,1491051763
20,1682,5.0,1367494761
20,1688,4.0,1367489762
20,1701,4.0,1367490069
20,1704,4.0,1410262521
20,1732,4.5,1368361519
20,1907,4.0,1450250366
20,2010,2.5,1427126818
20,2078,4.0,1427925313
20,2081,3.5,1419008582
20,2087,3.0,1457984670
20,2089,3.0,1427358987
20,2124,5.0,1367489443
20,2141,3.0,1399364961
20,2174,4.0,1377794820
20,2291,4.0,1367494460
20,2294,4.5,1399364771
20,2325,4.0,1367490291
20,2355,4.0,1449908670
20,2394,4.0,1367489512
20,2571,4.5,1427925256
20,2617,4.0,1427925608
20,2628,3.0,1395875056
20,2657,4.5,1415255846
20,2687,3.0,1432574954
20,2700,4.5,1419008551
20,2701,3.0,1449909107
20,2716,3.5,1479915630
20,2746,3.5,1441464597
20,2843,4.0,1447933443
20,2959,4.0,1367493773
20,2987,4.5,1457984384
20,3000,4.0,1368361378
20,3033,4.0,1432319821
20,3034,4.0,1442771375
20,3114,4.5,1368360914
20,3147,3.0,1368361598
20,3159,4.5,1450250744
20,3176,3.5,1441464859
20,3408,3.5,1469959367
